method,protein,ligand,affinity,output_file
qvina,8zyq,ligand_421,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_421_out.pdbqt
qvina,8zyq,ligand_422,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_422_out.pdbqt
qvina,8zyq,ligand_423,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_423_out.pdbqt
qvina,8zyq,ligand_424,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_424_out.pdbqt
qvina,8zyq,ligand_425,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_425_out.pdbqt
qvina,8zyq,ligand_426,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_426_out.pdbqt
qvina,8zyq,ligand_427,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_427_out.pdbqt
qvina,8zyq,ligand_428,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_428_out.pdbqt
qvina,8zyq,ligand_429,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_429_out.pdbqt
qvina,8zyq,ligand_430,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_430_out.pdbqt
qvina,8zyq,ligand_431,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_431_out.pdbqt
qvina,8zyq,ligand_432,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_432_out.pdbqt
qvina,8zyq,ligand_433,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_433_out.pdbqt
qvina,8zyq,ligand_434,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_434_out.pdbqt
qvina,8zyq,ligand_435,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_435_out.pdbqt
qvina,8zyq,ligand_436,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_436_out.pdbqt
qvina,8zyq,ligand_437,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_437_out.pdbqt
qvina,8zyq,ligand_438,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_438_out.pdbqt
qvina,8zyq,ligand_439,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_439_out.pdbqt
qvina,8zyq,ligand_440,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_440_out.pdbqt
qvina,8zyq,ligand_441,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_441_out.pdbqt
qvina,8zyq,ligand_442,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_442_out.pdbqt
qvina,8zyq,ligand_443,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_443_out.pdbqt
qvina,8zyq,ligand_444,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_444_out.pdbqt
qvina,8zyq,ligand_445,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_445_out.pdbqt
qvina,8zyq,ligand_446,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_446_out.pdbqt
qvina,8zyq,ligand_447,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_447_out.pdbqt
qvina,8zyq,ligand_448,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_448_out.pdbqt
qvina,8zyq,ligand_449,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_449_out.pdbqt
qvina,8zyq,ligand_450,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_450_out.pdbqt
qvina,8zyq,ligand_451,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_451_out.pdbqt
qvina,8zyq,ligand_452,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_452_out.pdbqt
qvina,8zyq,ligand_453,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_453_out.pdbqt
qvina,8zyq,ligand_454,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_454_out.pdbqt
qvina,8zyq,ligand_455,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_455_out.pdbqt
qvina,8zyq,ligand_456,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_456_out.pdbqt
qvina,8zyq,ligand_457,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_457_out.pdbqt
qvina,8zyq,ligand_458,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_458_out.pdbqt
qvina,8zyq,ligand_459,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_459_out.pdbqt
qvina,8zyq,ligand_460,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_460_out.pdbqt
qvina,8zyq,ligand_461,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_461_out.pdbqt
qvina,8zyq,ligand_462,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_462_out.pdbqt
qvina,8zyq,ligand_463,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_463_out.pdbqt
qvina,8zyq,ligand_464,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_464_out.pdbqt
qvina,8zyq,ligand_465,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_465_out.pdbqt
qvina,8zyq,ligand_466,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_466_out.pdbqt
qvina,8zyq,ligand_467,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_467_out.pdbqt
qvina,8zyq,ligand_468,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_468_out.pdbqt
qvina,8zyq,ligand_469,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_469_out.pdbqt
qvina,8zyq,ligand_470,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_470_out.pdbqt
qvina,8zyq,ligand_471,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_471_out.pdbqt
qvina,8zyq,ligand_472,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_472_out.pdbqt
qvina,8zyq,ligand_473,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_473_out.pdbqt
qvina,8zyq,ligand_474,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_474_out.pdbqt
qvina,8zyq,ligand_475,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_475_out.pdbqt
qvina,8zyq,ligand_476,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_476_out.pdbqt
qvina,8zyq,ligand_477,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_477_out.pdbqt
qvina,8zyq,ligand_478,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_478_out.pdbqt
qvina,8zyq,ligand_479,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_479_out.pdbqt
qvina,8zyq,ligand_480,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_480_out.pdbqt
qvina,8zyq,ligand_481,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_481_out.pdbqt
qvina,8zyq,ligand_482,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_482_out.pdbqt
qvina,8zyq,ligand_483,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_483_out.pdbqt
qvina,8zyq,ligand_484,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_484_out.pdbqt
qvina,8zyq,ligand_485,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_485_out.pdbqt
qvina,8zyq,ligand_486,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_486_out.pdbqt
qvina,8zyq,ligand_487,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_487_out.pdbqt
qvina,8zyq,ligand_488,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_488_out.pdbqt
qvina,8zyq,ligand_489,,
qvina,8zyq,ligand_490,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_490_out.pdbqt
qvina,8zyq,ligand_491,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_491_out.pdbqt
qvina,8zyq,ligand_492,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_492_out.pdbqt
qvina,8zyq,ligand_493,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_493_out.pdbqt
qvina,8zyq,ligand_494,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_494_out.pdbqt
qvina,8zyq,ligand_495,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_495_out.pdbqt
qvina,8zyq,ligand_496,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_496_out.pdbqt
qvina,8zyq,ligand_497,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_497_out.pdbqt
qvina,8zyq,ligand_498,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_498_out.pdbqt
qvina,8zyq,ligand_499,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_499_out.pdbqt
qvina,8zyq,ligand_500,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_500_out.pdbqt
qvina,8zyq,ligand_501,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_501_out.pdbqt
qvina,8zyq,ligand_502,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_502_out.pdbqt
qvina,8zyq,ligand_503,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_503_out.pdbqt
qvina,8zyq,ligand_504,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_504_out.pdbqt
qvina,8zyq,ligand_505,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_505_out.pdbqt
qvina,8zyq,ligand_506,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_506_out.pdbqt
qvina,8zyq,ligand_507,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_507_out.pdbqt
qvina,8zyq,ligand_508,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_508_out.pdbqt
qvina,8zyq,ligand_509,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_509_out.pdbqt
qvina,8zyq,ligand_510,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_510_out.pdbqt
qvina,8zyq,ligand_511,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_511_out.pdbqt
qvina,8zyq,ligand_512,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_512_out.pdbqt
qvina,8zyq,ligand_513,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_513_out.pdbqt
qvina,8zyq,ligand_514,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_514_out.pdbqt
qvina,8zyq,ligand_515,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_515_out.pdbqt
qvina,8zyq,ligand_516,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_516_out.pdbqt
qvina,8zyq,ligand_517,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_517_out.pdbqt
qvina,8zyq,ligand_518,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_518_out.pdbqt
qvina,8zyq,ligand_519,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_519_out.pdbqt
qvina,8zyq,ligand_520,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_520_out.pdbqt
qvina,8zyq,ligand_521,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_521_out.pdbqt
qvina,8zyq,ligand_522,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_522_out.pdbqt
qvina,8zyq,ligand_523,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_523_out.pdbqt
qvina,8zyq,ligand_524,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_524_out.pdbqt
qvina,8zyq,ligand_525,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_525_out.pdbqt
qvina,8zyq,ligand_526,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_526_out.pdbqt
qvina,8zyq,ligand_527,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_527_out.pdbqt
qvina,8zyq,ligand_528,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_528_out.pdbqt
qvina,8zyq,ligand_529,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_529_out.pdbqt
qvina,8zyq,ligand_530,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_530_out.pdbqt
qvina,8zyq,ligand_531,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_531_out.pdbqt
qvina,8zyq,ligand_532,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_532_out.pdbqt
qvina,8zyq,ligand_533,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_533_out.pdbqt
qvina,8zyq,ligand_534,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_534_out.pdbqt
qvina,8zyq,ligand_535,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_535_out.pdbqt
qvina,8zyq,ligand_536,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_536_out.pdbqt
qvina,8zyq,ligand_537,,
qvina,8zyq,ligand_538,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_538_out.pdbqt
qvina,8zyq,ligand_539,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_539_out.pdbqt
qvina,8zyq,ligand_540,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_540_out.pdbqt
qvina,8zyq,ligand_541,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_541_out.pdbqt
qvina,8zyq,ligand_542,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_542_out.pdbqt
qvina,8zyq,ligand_543,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_543_out.pdbqt
qvina,8zyq,ligand_544,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_544_out.pdbqt
qvina,8zyq,ligand_545,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_545_out.pdbqt
qvina,8zyq,ligand_546,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_546_out.pdbqt
qvina,8zyq,ligand_547,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_547_out.pdbqt
qvina,8zyq,ligand_548,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_548_out.pdbqt
qvina,8zyq,ligand_549,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_549_out.pdbqt
qvina,8zyq,ligand_550,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_550_out.pdbqt
qvina,8zyq,ligand_551,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_551_out.pdbqt
qvina,8zyq,ligand_552,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_552_out.pdbqt
qvina,8zyq,ligand_553,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_553_out.pdbqt
qvina,8zyq,ligand_554,,
qvina,8zyq,ligand_555,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_555_out.pdbqt
qvina,8zyq,ligand_556,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_556_out.pdbqt
qvina,8zyq,ligand_557,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_557_out.pdbqt
qvina,8zyq,ligand_558,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_558_out.pdbqt
qvina,8zyq,ligand_559,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_559_out.pdbqt
qvina,8zyq,ligand_560,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_560_out.pdbqt
qvina,8zyq,ligand_561,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_561_out.pdbqt
qvina,8zyq,ligand_562,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_562_out.pdbqt
qvina,8zyq,ligand_563,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_563_out.pdbqt
qvina,8zyq,ligand_564,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_564_out.pdbqt
qvina,8zyq,ligand_565,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_565_out.pdbqt
qvina,8zyq,ligand_566,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_566_out.pdbqt
qvina,8zyq,ligand_567,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_567_out.pdbqt
qvina,8zyq,ligand_568,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_568_out.pdbqt
qvina,8zyq,ligand_569,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_569_out.pdbqt
qvina,8zyq,ligand_570,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_570_out.pdbqt
qvina,8zyq,ligand_571,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_571_out.pdbqt
qvina,8zyq,ligand_572,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_572_out.pdbqt
qvina,8zyq,ligand_573,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_573_out.pdbqt
qvina,8zyq,ligand_574,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_574_out.pdbqt
qvina,8zyq,ligand_575,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_575_out.pdbqt
qvina,8zyq,ligand_576,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_576_out.pdbqt
qvina,8zyq,ligand_577,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_577_out.pdbqt
qvina,8zyq,ligand_578,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_578_out.pdbqt
qvina,8zyq,ligand_579,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_579_out.pdbqt
qvina,8zyq,ligand_580,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_580_out.pdbqt
qvina,8zyq,ligand_581,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_581_out.pdbqt
qvina,8zyq,ligand_582,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_582_out.pdbqt
qvina,8zyq,ligand_583,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_583_out.pdbqt
qvina,8zyq,ligand_584,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_584_out.pdbqt
qvina,8zyq,ligand_585,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_585_out.pdbqt
qvina,8zyq,ligand_586,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_586_out.pdbqt
qvina,8zyq,ligand_587,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_587_out.pdbqt
qvina,8zyq,ligand_588,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_588_out.pdbqt
qvina,8zyq,ligand_589,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_589_out.pdbqt
qvina,8zyq,ligand_590,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_590_out.pdbqt
qvina,8zyq,ligand_591,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_591_out.pdbqt
qvina,8zyq,ligand_592,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_592_out.pdbqt
qvina,8zyq,ligand_593,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_593_out.pdbqt
qvina,8zyq,ligand_594,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_594_out.pdbqt
qvina,8zyq,ligand_595,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_595_out.pdbqt
qvina,8zyq,ligand_596,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_596_out.pdbqt
qvina,8zyq,ligand_597,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_597_out.pdbqt
qvina,8zyq,ligand_598,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_598_out.pdbqt
qvina,8zyq,ligand_599,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_599_out.pdbqt
qvina,8zyq,ligand_600,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_600_out.pdbqt
qvina,8zyq,ligand_601,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_601_out.pdbqt
qvina,8zyq,ligand_602,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_602_out.pdbqt
qvina,8zyq,ligand_603,0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_603_out.pdbqt
qvina,8zyq,ligand_604,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_604_out.pdbqt
qvina,8zyq,ligand_605,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_605_out.pdbqt
qvina,8zyq,ligand_606,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_606_out.pdbqt
qvina,8zyq,ligand_607,-0.0,/mnt/tank/scratch/okonovalova/docking-benchmark/data/results/qvina/8zyq/ligand_607_out.pdbqt
